Camera timestamp,End of utterance,Time delta,[Camera],[Context]
5127.5,5127.5,2.1,"In the image, there are several customers in the mall. They are walking around, some of them carrying bags. The customers are dressed in casual attire, suitable for a shopping environment. The mall has a modern design with a combination of white and green elements, and there are various banners and signs advertising different stores and services. The overall atmosphere appears to be lively and bustling, typical of a busy shopping mall.",no utterance is needed
5129.6,5136.3,2.1,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a white shirt and a long skirt. Another person is standing near the entrance of the bakery, wearing a white shirt and a dark skirt. There are also other customers in the background, some of whom are also wearing white shirts. The bakery has a banner with a sign that reads ""CRAFT OF FUN,"" and there is a display board with some information or advertisements. The mall has a modern design with curved walls and tiled floors.",Salesman: 今日もソルビバベーカリーには美味しいパンがたくさん並んでますよ。
5142.6,5142.6,6.3,"In the image, there are several customers at the mall. One person is walking down the escalator, wearing a plaid shirt and carrying a white bag. Another person is standing near the entrance of the bakery, wearing a light-colored shirt and carrying a backpack. A third person is walking towards the bakery, wearing a dark-colored shirt and carrying a white bag. The bakery has a banner with the text ""CRAFT OF FUN"" and a sign with a picture of a cake. The mall has a modern design with a combination of white and green elements.",no utterance is needed
5149.0,5152.2,6.4,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a light-colored shirt and shorts. Another person is standing near the entrance of the bakery, wearing a dark-colored shirt and pants. There are also other customers in the background, some of whom are also wearing light-colored shirts and shorts. The bakery has a banner with a sign that reads ""CRAFT OF FUN,"" and there is a display board with information about the bakery.",Salesman: 車ベーカリーの美味しいハンバーガーはいかがですか？
5152.7,5152.7,0.5,"In the image, there are several customers at the bakery. They appear to be wearing casual clothing, including shirts and pants. The customers are walking around the bakery, possibly browsing the products or waiting for their order. The bakery has a welcoming atmosphere with a variety of products displayed on shelves and in the display cases.",no utterance is needed
5153.2,5155.5,0.5,"The image shows an indoor mall with an escalator leading upwards. In front of the bakery, there are several customers. One person is standing near the escalator, while another is walking towards the bakery. The bakery itself has a banner with Japanese characters, indicating that it is a Japanese bakery. The interior of the bakery is not visible in the image.",Salesman: 人気ナンバーワンの但馬屋バーガー。
5156.2,5156.2,0.7,"The image shows an indoor mall with a bakery in the foreground. In front of the bakery, there is a banner with a sign that reads ""Craft of Fun"" and a picture of a pair of sandals. The banner is hanging from a white railing. In the background, there are several people walking around the mall. Some of them are wearing casual clothing, such as t-shirts and shorts. There is also a person wearing a blue shirt and jeans. The mall has a modern design with curved walls and tiled floors. The lighting is bright, and there are several ceiling lights visible.",no utterance is needed
5156.9,5166.5,0.7,"The image shows an indoor mall with a bakery on the right side. In front of the bakery, there is a banner with Japanese text that reads ""熱きさつまパン"" (Hot Tsutsumi Bread). The banner is hanging from a white railing and is positioned near a digital display. There are a few people visible in the background, but they are not the main focus of the image. The mall appears to be well-lit with overhead lights, and the floor has a patterned tile design. The overall atmosphere seems to be that of a busy shopping area with people going about their day.",Salesman: 自家製の五穀米バンズで手作りハンバーグをサンドしたタジマヤバーガーが大人気ですよ。フレッシュなトマトも入って栄養満点。
5167.1,5167.1,0.6,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a dark-colored top and carrying a white bag. Another person is standing near the entrance of the bakery, wearing a light-colored top and a dark-colored skirt. There are also other customers in the background, some of whom are walking and others standing. The mall has a modern design with a combination of white and blue colors, and there are various banners and advertisements displayed.",no utterance is needed
5167.7,5171.6,0.6,"In the image, there are several customers in the mall. One person is walking towards the camera, carrying a handbag and a book. Another person is standing near a display, possibly browsing or looking at the items on display. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with a combination of white and green elements, and there are banners and displays throughout the area.",Salesman: 売り切れてしまう前にタジマヤバーガーはいかがですか？
5206.6,5206.6,35.0,"In the image, there are several customers in the mall. They appear to be walking around and engaging in various activities. Some customers are carrying bags, while others are standing or sitting on the stairs. The atmosphere seems to be casual and relaxed, with people enjoying their time in the mall.",no utterance is needed
5241.7,5245.6,35.1,"In the image, there are several customers in the mall. They appear to be walking around and browsing the various shops and stalls. The customers are dressed in casual clothing, suitable for a mall setting. Some are carrying bags, and others are looking at the displays and products. The atmosphere seems relaxed and casual, typical of a shopping mall environment.",Salesman: はい。
5248.0,5248.0,2.4,"In the image, there are several customers in the mall. One person is walking up the escalator, while another person is standing near the entrance of the bakery. The bakery has a banner with a sign that reads ""CRAFT OF FUN."" The customers are wearing casual clothing, including shirts and pants. The mall has a modern design with tiled floors and a staircase leading to the upper level.",no utterance is needed
5250.4,5254.9,2.4,"In the image, there are two customers in the mall. One person is wearing a white shirt and a black cap, while the other person is wearing a black shirt and a black bag. They appear to be walking towards the bakery.",Salesman: 皆さん、こんにちは。ソルビバベーカリーの美味しいパンはいかがですか？
5267.1,5267.1,12.2,"The image shows an indoor mall with a curved walkway and a staircase leading to an upper level. The floor is tiled with a pattern of blue and white tiles, and there are white railings on both sides of the walkway. On the right side of the image, there is a banner with text in Japanese, which appears to be an advertisement or informational sign. The banner has a design that includes a blue and white color scheme.In front of the bakery, there are no visible customers. The bakery itself is not visible in the image. The area appears to be empty, and there are no people present. The overall atmosphere seems to be calm and quiet, typical of a mall during non-peak hours.",no utterance is needed
5279.3,5282.5,12.2,"In the image, there are several customers at the mall. The main focus is on a young man and a young girl standing in front of a bakery. The young man is wearing a gray t-shirt and has a backpack on his back. The young girl is wearing a white and blue patterned shirt and a face mask. In the background, there are other customers walking by. Some of them are wearing casual clothing, while others are in more formal attire. The mall has a modern design with a tiled floor and a ceiling with fluorescent lights. There are also banners and signs hanging from the ceiling, indicating the presence of a bakery or a similar establishment.",Salesman: こんにちはお話しして行きませんか？
5282.8,5282.8,0.3,"In the image, there are two people standing in what appears to be a mall or shopping center. The person on the left is wearing a gray t-shirt and black shorts, with a backpack on their back. The person on the right is wearing a white t-shirt with a pattern and black pants. Both individuals are wearing masks, indicating that they are likely in a public place during a time when face masks are required. The background shows a banner with the text ""CRAFT OF FUN"" and some other advertisements.",no utterance is needed
5283.1,5284.8,0.3,"In the image, there are several customers at the mall. One person is standing in the foreground, wearing a gray t-shirt and black pants. Another person is standing slightly behind them, also wearing a gray t-shirt and black pants. Both individuals are wearing backpacks. In the background, there are other customers walking by, some of whom are wearing masks. The mall has a modern design with a tiled floor and a banner with the text ""CRAFT OF FUN"" and images of blue objects.",Salesman: こんにちは学校帰りですか？
5285.7,5285.7,0.9,"In the image, there are several customers at the bakery at the mall. The man in the foreground is wearing a light-colored t-shirt and a backpack. He is standing with his hands on his hips. The child in front of him is wearing a white shirt with a blue pattern and a face mask. Behind them, there are other customers walking by, some of whom are also wearing masks. The bakery has a banner with a sign that reads ""CRAFT OF FUN"" and a picture of a cookie. The mall has a modern interior with white columns and tiled flooring.",no utterance is needed
5286.6,5287.0,0.9,"In the image, there are several customers at the bakery at the mall. The man on the left is wearing a light gray t-shirt and black pants, with a backpack. He has his hands on his hips and is smiling. The girl in the center is wearing a white t-shirt with blue patterns and black pants. She is also wearing a face mask. Behind them, there are other customers walking by, some of whom are also wearing masks. The bakery has a banner with Japanese characters, indicating that it might be a Japanese bakery. The overall atmosphere appears to be casual and relaxed.",Salesman: そっか。
5287.6,5287.6,0.6,"In the image, there are several customers at the bakery at the mall. The customers are wearing masks, which is a common practice to protect against the spread of COVID-19. The man in the foreground is wearing a light-colored shirt and a backpack, while the girl next to him is wearing a blue and white patterned shirt. The girl is also wearing a backpack. In the background, there are other customers walking by, some of whom are also wearing masks. The bakery has a banner with a sign that reads ""CRAFT FUN,"" indicating that they might be offering craft-related activities or products.",no utterance is needed
5288.3,5289.9,0.7,"In the image, there are several customers at the bakery at the mall. The customers are wearing masks, indicating that they are following safety measures during the pandemic. The man in the foreground is wearing a light-colored shirt and has a backpack. The child in the middle is wearing a patterned shirt and also has a backpack. The person in the background is wearing a dark shirt and is also wearing a mask. The bakery banner in the background has a playful design with the words ""Craft Fun"" and some images of bread.",Salesman: もう新学期が始まったんですね。
5291.1,5291.1,1.2,"In the image, there are two individuals standing in what appears to be a mall or shopping center. The person on the left is wearing a gray t-shirt and black pants, with a backpack on their back. The person on the right is wearing a blue t-shirt with a pattern and black pants. Both individuals are wearing masks, indicating that they are likely in a public place during a time when face masks are required. The background includes a banner with text in Japanese, and there are other people and advertisements visible in the distance.",no utterance is needed
5292.3,5294.4,1.2,"In the image, there are two individuals standing in what appears to be a mall or a shopping center. The person on the left is wearing a light-colored shirt and has a backpack. The person on the right is wearing a white shirt with a pattern and is also wearing a face mask. Both individuals are standing in front of a banner that reads ""CRAFT OF FUN"" and there is a sign with a blue and white design in the background. The setting suggests that they are at a bakery or a similar establishment.",Salesman: 新学期どうですか、楽しいかな？
5294.8,5294.8,0.4,"In the image, there are two people standing in what appears to be a mall or a shopping center. The person on the left is wearing a light-colored t-shirt and dark pants, with a backpack slung over their shoulder. The person on the right is wearing a patterned shirt with a mask over their nose and mouth. There is also a banner with Japanese text hanging in the background, which seems to be related to a fun or interactive activity. The setting appears to be well-lit, with a modern design of the mall.",no utterance is needed
5295.2,5295.8,0.4,"In the image, there are two people standing in what appears to be a mall or a shopping center. The person on the left is wearing a light-colored t-shirt and dark pants, with a backpack on their back. The person on the right is wearing a white t-shirt with a pattern and dark pants. Both individuals are wearing masks, suggesting that they are in a public place during a time when face masks are required. The background includes a banner with Japanese text and a sign that reads ""CRAFT OF FUN.""",Salesman: しかし。
5296.6,5296.6,0.8,"In the image, there are two people standing in what appears to be a mall or shopping center. The person on the left is wearing a light gray t-shirt and dark pants, with a black backpack. The person on the right is wearing a white t-shirt with a blue pattern and dark pants. Both individuals are wearing masks, indicating that they are likely in a public place during a pandemic. The background shows a banner with Japanese text and a sign that reads ""CRAFT FUN,"" suggesting that the location might be a craft or entertainment area.",no utterance is needed
5297.4,5298.0,0.8,"In the image, there are several customers at the bakery at the mall. The man standing in front of the bakery is wearing a gray t-shirt and a backpack. He has a blueish tint to his skin, which could be due to the lighting or a filter effect. The girl standing next to him is also wearing a gray t-shirt and a backpack. She is wearing a face mask, which is a common practice during the pandemic. The bakery has a banner with the text ""CRAFT FUN"" and a picture of a cake, indicating that it is a bakery specializing in cake-making. The customers appear to be walking by, and there are other people in the background, some of whom are also wearing masks.",Salesman: そっか。
5298.9,5298.9,0.9,"In the image, there are several customers at the bakery at the mall. The man on the left is wearing a light gray t-shirt and dark pants, with a backpack. He is standing with his hands on his hips and smiling. The young girl in the center is wearing a white t-shirt with a pattern and dark pants. She is also wearing a face mask. Behind them, there are other customers, including a woman in a light blue dress and a man in a beige shirt and black pants. There is also a banner hanging from the ceiling with Japanese text, which reads ""CRAFT FUN.""",no utterance is needed
5299.8,5303.5,0.9,"In the image, there are several customers at the mall. One adult male is standing in front of the bakery, wearing a light gray t-shirt and a backpack. He has his hands on his hips and is smiling. Next to him, there is a young child wearing a patterned shirt and a face mask. The child is also wearing a backpack. In the background, there are other customers walking along the walkway, some of whom are wearing casual clothing. The bakery has a banner with the words ""CRAFT FUN"" and a picture of a doughnut. The mall has a modern design with white pillars and a tiled floor.",Salesman: まだまだ暑いし、もう少し通いやすくなるといいですね。
5304.9,5304.9,1.4,"In the image, there are two individuals standing in what appears to be a mall or shopping center. The person on the left is wearing a light-colored t-shirt and a backpack, and they are smiling. The person on the right is wearing a mask and a patterned shirt. Both individuals are standing in front of a bakery, which is visible in the background. The bakery has a sign that reads ""CRAFT OF FUN"" and a banner with a design that includes a hand and a leaf. The overall atmosphere seems to be casual and relaxed.",no utterance is needed
5306.2,5308.2,1.3,"In the image, there are two customers standing in front of a bakery at a mall. The customer on the left is wearing a light-colored t-shirt and dark pants, with a backpack on their back. The customer on the right is wearing a patterned t-shirt and dark pants. Both customers are wearing masks, indicating that they are likely in a public place during a time when masks are required due to COVID-19.",Salesman: 新学期もいろんなイベントあるんですかね？
5308.6,5308.6,0.4,"In the image, there are two people standing in front of a bakery at a mall. The person on the left is wearing a light-colored t-shirt and dark pants, with a backpack on their back. The person on the right is wearing a white t-shirt with blue patterns and dark pants. Both individuals are wearing masks, indicating that they are likely in a public place during a pandemic. The bakery has a banner with the words ""CRAFT OF FUN"" and some other text, suggesting that it is a bakery that focuses on creating fun and unique baked goods.",no utterance is needed
5309.0,5310.2,0.4,"In the image, there are two people standing in front of a bakery at a mall. The person on the left is wearing a light-colored t-shirt and dark shorts, with a backpack on their back. The person on the right is wearing a white shirt with a pattern and dark shorts. Both individuals are wearing masks, indicating that they are likely in a public place during a pandemic. The bakery has a banner with the text ""CRAFT OF FUN"" and a sign that appears to be advertising a product or service related to baking. The mall has a modern design with a combination of white and green elements.",Salesman: ひまわり夏祭り。
5311.0,5311.0,0.8,"In the image, there are two people standing in what appears to be a mall or a shopping center. The person on the left is wearing a light-colored t-shirt and dark shorts, with a backpack slung over their shoulder. They have their hands on their hips and are smiling.The person on the right is wearing a white t-shirt with a blue and white patterned design and dark shorts. They are also wearing a face mask. They are also smiling and appear to be looking at the camera.In the background, there is a banner hanging from the ceiling that reads ""CRAFT OF FUN"" in Japanese. There is also a display or information board to the right of the banner.",no utterance is needed
5311.9,5314.7,0.9,"In the image, there are two individuals standing in what appears to be a mall or shopping center. The person on the left is wearing a light gray t-shirt and dark pants, with a backpack slung over their shoulder. They have their hands on their hips and are looking slightly to the side. The person on the right is wearing a white t-shirt with a pattern and dark pants. They are also wearing a face mask and have a backpack on their back. They are standing with their hands on their hips as well. In the background, there are other people walking on the stairs, and there are banners and signs hanging from the ceiling. The overall atmosphere appears to be casual and relaxed.",Salesman: 夏祭りいいですね。
5315.4,5315.4,0.7,"In the image, there are two customers at the bakery at the mall. The adult is wearing a gray t-shirt and a backpack, while the child is wearing a white t-shirt with a pattern and a mask. Both are standing in front of the bakery, which has a banner that reads ""CRAFT FUN"" and a sign that appears to be advertising a craft activity. The mall has a modern design with a curved ceiling and a tiled floor.",no utterance is needed
5316.1,5319.0,0.7,"In the image, there are two customers at the bakery at the mall. The adult is wearing a gray t-shirt and black pants, with a black backpack. The child is wearing a blue t-shirt with a pattern and black pants. Both are wearing masks, indicating that they are following safety measures. The bakery has a banner with the text ""CRAFT FUN"" and a sign with a picture of a cake. The mall has a modern design with a curved ceiling and tiled flooring.",Salesman: 運動会とかもこれからですか？
5319.2,5319.2,0.2,"In the image, there are two people standing in front of a bakery at a mall. The person on the left is wearing a gray t-shirt and black pants, with a backpack on their back. The person on the right is wearing a white mask and a patterned shirt. Both individuals appear to be engaged in a conversation.",no utterance is needed
5319.4,5329.2,0.2,"In the image, there are two people standing in front of a bakery at a mall. The person on the left is wearing a gray T-shirt and black pants, with a black backpack. The person on the right is wearing a white T-shirt with a pattern and black pants. Both individuals are wearing masks, indicating that they are likely in a public place during a pandemic.",Salesman: 今日ちょっと開け運動会の練習したんですよ。あっ、そうなんだ。暑いのに運動会の練習始まっちゃったんですね。そっか。
5329.4,5329.4,0.2,"In the image, there are two customers at the bakery at the mall. The customer on the left is wearing a gray t-shirt and a backpack, while the customer on the right is wearing a blue and white patterned t-shirt and a backpack. Both customers are standing in front of the bakery, and there are other customers in the background.",no utterance is needed
5329.6,5333.7,0.2,"In the image, there are two customers standing in front of a bakery at a mall. The customer on the left is wearing a gray t-shirt and black pants, with a backpack on their back. The customer on the right is wearing a blue t-shirt with a pattern and black pants. Both customers are wearing masks, indicating that they are likely in a public place during a pandemic. The bakery has a banner with the text ""CRAFT OF FUN"" and a sign with a picture of a pastry. The mall has a modern design with white columns and tiled flooring.",Salesman: すごいね。でも楽しみですね。運動会。
5334.6,5334.6,0.9,"In the image, there are two people standing in what appears to be a mall or shopping center. The person on the left is wearing a gray t-shirt and black shorts, with a black backpack. The person on the right is wearing a white shirt with a blue pattern and black pants. Both individuals are wearing masks, indicating that they are likely in a public place during a pandemic. The background includes a banner with Japanese text and a sign that reads ""CRAFT OF FUN.""",no utterance is needed
5335.5,5337.9,0.9,"In the image, there are two people standing in what appears to be a mall or a shopping center. The person on the left is wearing a gray t-shirt and black pants, with a backpack on their back. The person on the right is wearing a blue and white patterned shirt and black pants. Both individuals are wearing masks, indicating that they are likely in a public place during a time when face masks are required. The background shows a banner with Japanese text and a sign for a bakery, suggesting that they are in a mall or a similar shopping area.",Salesman: ダンスしたり、組体操したりするんですか？
5338.6,5338.6,0.7,"In the image, there are two individuals standing in what appears to be a mall or shopping center. The person on the left is wearing a gray t-shirt and dark shorts, with a backpack. The person on the right is wearing a white t-shirt with a pattern and dark pants. Both individuals are wearing masks, indicating that they are likely in a public place during a time when face masks are required. The background shows a banner with Japanese text and a sign that reads ""CRAFT OF FUN,"" suggesting that the location might be a bakery or a place that offers craft-related activities.",no utterance is needed
5339.3,5345.8,0.7,"In the image, there are two people standing in front of a bakery at a mall. The person on the left is wearing a gray t-shirt and black pants, with a black backpack. The person on the right is wearing a white t-shirt with blue patterns and black pants. Both individuals are wearing face masks. The bakery has a banner with the text ""CRAFT OF FUN"" and a sign that appears to be advertising a product or service. The mall has a modern design with white pillars and a tiled floor. There are also some people walking in the background.",Salesman: かけっこかっこそっか走るんですね。走るのは好きですか？
5346.9,5346.9,1.1,"In the image, there are two people standing in what appears to be a mall or a shopping center. The person on the left is a young man wearing a gray T-shirt and black pants. He has a backpack on his back and is standing with his hands on his hips. The person on the right is a young girl wearing a blue and white patterned T-shirt and black pants. She is also wearing a face mask. Both individuals are standing in front of a banner that reads ""CRAFT FUN"" and there is a sign with a picture of a cake on it. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
5347.9,5350.5,1.0,"In the image, there are two customers at the bakery at the mall. The customer on the left is wearing a gray t-shirt and black pants, with a black backpack. The customer on the right is wearing a white mask and a blue and white patterned t-shirt. Both customers appear to be engaged in conversation.",Salesman: あ、そうなんですね。
5351.1,5351.1,0.6,"In the image, there are three people standing in what appears to be a mall or a shopping center. The person on the left is wearing a gray t-shirt and black shorts, with a backpack. The person in the middle is wearing a white mask and a patterned shirt. The person on the right is also wearing a mask and a patterned shirt. The background shows a banner with Japanese text and a sign that reads ""CRAFT FUN."" The mall has a modern design with curved walls and a tiled floor. There are also other people walking in the background.",no utterance is needed
5351.7,5357.0,0.6,"In the image, there are two customers standing in front of a bakery at a mall. The customer on the left is wearing a gray t-shirt and black shorts, with a backpack on their back. The customer on the right is wearing a white and blue patterned t-shirt and black pants. Both customers are wearing masks, indicating that they are likely in a public place during a pandemic.",Salesman: いいですね。運動会見に行きたいなか、結構頑張ってね。
5357.5,5357.5,0.5,"In the image, there are two customers at the mall. The person on the left is wearing a light gray t-shirt, dark pants, and a backpack. The person on the right is wearing a white t-shirt with a pattern and dark pants. Both are wearing masks, indicating that they are likely in a public place during a pandemic.",no utterance is needed
5358.0,5372.5,0.5,"In the image, there are two customers at the mall. The person on the left is wearing a gray t-shirt and black pants, with a backpack. The person on the right is wearing a white shirt with a pattern and black pants. Both are wearing masks, indicating that they are likely in a public place during a pandemic.",Salesman: はいはい、ありがとうお話してくれて嬉しい。ありがとうございます。また見かけたら話しかけてね。ありがとう。気をつけて売買優しくしてくれてありがとう。うれしいです。
5373.3,5373.3,0.8,"The image shows an indoor mall with a curved staircase leading to an upper level. The area is well-lit with ceiling lights and has a modern design with white columns and tiled flooring. There are banners and posters on the walls, and a sign that reads ""CRAFT OF FUN"" is visible.In front of the bakery, there are no visible customers. The bakery itself is not visible in the image. The area appears to be empty, and there are no people present. The overall atmosphere is clean and well-maintained, typical of a well-organized shopping mall.",no utterance is needed
5374.1,5377.6,0.8,"The image shows an indoor mall with a bakery in the foreground. The bakery has a banner with a design that includes the words ""CRAFT OF FUN"" and some text that is not fully visible. The interior of the bakery is not clearly visible in the image. In front of the bakery, there is a tiled floor with a mix of blue and gray tiles. There are no customers visible in the image. The area appears to be well-lit with overhead lights and some natural light coming in from the windows or doors not visible in the image. The overall atmosphere seems to be clean and organized, typical of a well-maintained mall.",Salesman: かけっこかわいいなー走るのが好きなんですね。
5378.7,5378.7,1.1,"The image shows an indoor mall with a bakery in the foreground. The bakery has a sign with a banner that reads ""CRAFT OF FUN"" and features a picture of a pastry. The bakery appears to be open, with customers visible in the background. The customers are wearing casual clothing, including shirts and pants. The mall has a modern design with a mix of white and green elements, and there are stairs leading up to the bakery. The overall atmosphere is clean and well-lit.",no utterance is needed
5379.8,5384.2,1.1,"The image shows an indoor mall with a bakery in the foreground. In front of the bakery, there is a banner with a design that includes the word ""CRAFT"" and the word ""FUN."" The banner is hanging from a pole and is positioned on the right side of the image. There are no visible customers in the image. The mall appears to be empty, and there are no people visible in the scene. The lighting is bright, and the overall atmosphere is clean and well-maintained. The mall has a modern design with curved walls and a tiled floor.",Salesman: 運動会の練習がもう始まったんだ。ちょっと暑いな。
5385.4,5385.4,1.2,"In the image, there is a person wearing a white lab coat and a face mask, walking with a basket in a mall setting. The person appears to be a healthcare worker or a staff member of the bakery. The bakery has a banner with a sign that reads ""CRAFT OF FUN,"" indicating that it might be a craft or artisan bakery. The mall has a modern design with a staircase and a few banners and advertisements. The customers in the mall are not clearly visible, but they are likely wearing casual clothing suitable for a mall environment.",no utterance is needed
5386.7,5391.0,1.2,"In the image, there are several customers at the bakery at the mall. The customers are wearing various types of clothing, including: 1. A person wearing a white lab coat and a face mask. 2. Another person wearing a white lab coat and a face mask. 3. A person wearing a white lab coat and a face mask. 4. A person wearing a white lab coat and a face mask. 5. A person wearing a white lab coat and a face mask. 6. A person wearing a white lab coat and a face mask. 7. A person wearing a white lab coat and a face mask. 8. A person wearing a white lab coat and a face mask. 9. A person wearing a white lab coat and a face mask. 10. A person wearing a white lab coat and a face mask. The customers appear to be wearing protective gear, likely due to the ongoing COVID-19 pandemic. The bakery has a banner with a sign that reads ""CRAFT OF FUN,"" indicating that they might be offering craft-related activities or products.",Salesman: 少し前までこの季節もうちょっと涼しくなってましたよねえ。
5400.1,5400.1,9.1,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a dark-colored jacket. Another person is walking away from the camera, wearing a light-colored shirt. There are also two other individuals in the background, one of whom is wearing a light-colored jacket and the other is wearing a dark-colored jacket. The mall has a variety of banners and advertisements, including one that reads ""CRAFT FUN.""",no utterance is needed
5409.1,5411.1,9.1,"The image shows an indoor mall with a curved escalator and a banner hanging from the ceiling. The banner appears to be in Japanese and reads ""Craft Fun."" In front of the bakery, there are a few customers walking by. One person is wearing a black shirt, and another is wearing a white shirt. The mall has a modern design with white and green accents, and the floor has a geometric pattern.",Salesman: 塊。
5416.3,5416.3,5.2,"In the image, there are several customers in the mall. One person is walking towards the bakery, wearing a black jacket and dark pants. Another person is standing near the entrance of the bakery, wearing a white shirt and dark pants. There are also other customers in the background, but they are not the main focus of the image.",no utterance is needed
5421.5,5426.0,5.2,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including t-shirts and hats. Some of them are holding bags, and one person is talking on a cell phone. The bakery has a sign with the name ""Bakery"" and a logo, and there are other customers in the background. The overall atmosphere appears to be casual and relaxed.",Salesman: えっとね、ご飯ご飯もワンパンマンで。
5429.4,5429.4,3.4,"In the image, there are several customers in the mall. They are wearing casual clothing, including t-shirts, jeans, and sneakers. Some of them are walking, while others are standing or sitting. The atmosphere appears to be relaxed and casual, typical of a shopping mall environment.",no utterance is needed
5432.7,5434.1,3.3,"In the image, there is a woman walking in what appears to be a mall or shopping center. She is wearing a green shirt and light-colored pants. She has a handbag over her shoulder and is walking towards the camera. The mall has a modern design with a curved staircase and a banner with text that is not fully visible in the image. The lighting is bright, and there are other people and signs in the background.",Salesman: だから。
5444.1,5444.1,10.0,"In the image, there are several customers at the bakery. The customers are wearing casual clothing, including jeans, t-shirts, and shorts. Some of them are carrying bags, and one person is holding a shopping bag. The bakery has a sign that reads ""CRAFT OF FUN,"" indicating that it might be a specialty bakery or a place that focuses on creating unique and fun baked goods. The overall atmosphere appears to be relaxed and casual, with customers enjoying their time at the bakery.",no utterance is needed
5454.2,5459.1,10.1,"In the image, there are several customers walking through the mall. They are wearing casual clothing, including dresses, skirts, and pants. Some of them are carrying handbags and backpacks. The mall has a modern design with a combination of white and green elements in the architecture. There are also banners and displays with advertisements, and a staircase leading to another level of the mall.",Salesman: 皆さん、こんにちは。それでベーカリーの美味しいパンはいかがですか？
5464.0,5464.0,4.9,"In the image, there are several customers in the mall. The person in the foreground is wearing a light blue shirt and light-colored pants. They are carrying a bag and appear to be walking. There are other customers in the background, some of whom are also wearing light-colored clothing. The mall has a modern design with a combination of white and green elements. There are also some advertisements and displays on the walls, including one that reads ""CRAFT OF FUN.""",no utterance is needed
5468.9,5473.8,4.9,"In the image, there are several customers in the mall. One person is standing in the foreground, wearing a white and black patterned shirt and a white mask. Another person is walking in the background, wearing a light-colored shirt and a backpack. There are also other customers in the distance, but they are not clearly visible in the frame. The mall has a modern design with a combination of white and green elements, and there are several banners and signs displayed on the walls.",Salesman: おかえり持ってきてくれたの？
5474.4,5474.4,0.6,"In the image, there are several customers at the bakery at the mall. The customers are wearing various types of clothing, including:1. A person wearing a blue and white patterned shirt.2. Another person wearing a blue jacket.3. A person wearing a white shirt.4. A person wearing a blue and white striped shirt.5. A person wearing a blue and white striped shirt.6. A person wearing a blue and white striped shirt.7. A person wearing a blue and white striped shirt.8. A person wearing a blue and white striped shirt.9. A person wearing a blue and white striped shirt.10. A person wearing a blue and white striped shirt.The customers appear to be engaged in conversation and enjoying their time at the bakery.",no utterance is needed
5475.0,5483.4,0.6,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including t-shirts and jeans. Some of them are carrying backpacks, and one person is wearing a mask. The bakery has a banner with the text ""CRAFT OF FUN"" and a sign with a picture of a pastry. The overall atmosphere appears to be relaxed and casual.",Salesman: もしかしてお買い物してくれてるのかな？私から見えてなくてごめんなさいお買い物してくれたら嬉しいです。ありがとう。
5484.4,5484.4,1.1,"In the image, there are several customers at the bakery at the mall. The customers are wearing masks, indicating that they are adhering to health and safety measures. One customer is wearing a white shirt and brown pants, while another is wearing a blue and white patterned shirt. There are also other customers in the background, some of whom are also wearing masks. The bakery has a sign that reads ""CRAFT OF FUN,"" and there are banners and posters displayed around the area. The overall atmosphere appears to be calm and orderly, with customers maintaining a safe distance from each other.",no utterance is needed
5485.5,5487.3,1.1,"In the image, there are several customers in the mall. One person is standing near the entrance, wearing a white shirt and a mask. Another person is walking towards the entrance, dressed in a white shirt and a black jacket. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a combination of white and green elements, and there are banners and advertisements visible.",Salesman: みんなはどんなパンが好きですかねえ？
5489.6,5489.6,2.3,"In the image, there are several customers in the mall. They are standing near the entrance of the bakery, which is located on the right side of the frame. The customers are wearing casual clothing, including t-shirts and jeans. Some of them are carrying bags, and one person is holding a cell phone. The atmosphere appears to be relaxed and casual, typical of a shopping mall environment.",no utterance is needed
5492.0,5495.9,2.4,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a white shirt and a white hat. Another person is standing in the background, wearing a black jacket and a white hat. There is also a person in the distance, wearing a black jacket and a white hat. The mall has a modern design with a tiled floor and a staircase leading to an upper level. There are also some advertisements and signs visible in the background.",Salesman: ソルビバベーカリーの一押しパンはアン塩バターパンかな？
5497.4,5497.4,1.5,"In the image, there are several customers at the bakery at the mall. The customers are wearing masks and gloves, indicating that they are adhering to health and safety guidelines. The bakery has a sign with the name ""Craft Fun"" and a banner with a picture of a pastry. The customers appear to be engaged in conversation, possibly discussing the menu or the products available. The mall has a modern design with a combination of white and green elements, and there are escalators in the background.",no utterance is needed
5498.9,5502.2,1.5,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a white jacket and a backpack. Another person is standing near the entrance of the mall, wearing a black jacket. There are also other individuals in the background, some of whom are also wearing jackets. The mall has a modern interior with a combination of white and green colors, and there are various banners and advertisements displayed on the walls.",Salesman: ありがとうございます。また、いつでもお待ちしております。
